labels,text
1,"Hallo! Sie haben gerade mit MANEESHA V gesprochen. Wir möchten wissen, ob Sie mit der Erfahrung zufrieden waren. Antworten Sie kostenlos mit Ja oder Nein."
1,Meine Freunde rufen immer dasselbe an.
1,"Tut mir leid, ich rufe später an."
1,"Em, seine olooyey@ usc.edu haben eine tolle Zeit in Argentinien. Nicht traurig über Sekretärin, alles ist ein Segen"
1,"Hallo, kann ich bitte ein &lt;#&gt; Dollar Darlehen von Ihnen. Ich werde Sie zurück bis Mitte Februar bezahlen. Pls."
1,"Vielleicht willst du mehr für den Fall herausziehen und einfach nur planen, es nicht auszugeben, wenn du kannst, ich habe nicht viel Vertrauen in Derek und Tailor's Geld-Management"
1,Schüttelst du gerne deine Beute auf der Tanzfläche?
1,"Schreib mir, wenn du aussteigst, ruf nicht an, meine Telefone haben Probleme"
1,Die Droge ist nicht mehr nötig.
1,"Sorry da:)i wurde gedacht, Sie viele Male zu nennen:)lil busy.i wird Sie mittags anrufen.."
1,Ich muss jetzt so ttyl laufen!
1,"Lust, wieder Kadeem auszuprobieren? :V"
1,Noch nicht chikku..wat abt u?
1,In Ordnung.
1,Willst du heute endlich zu Mittag essen?
1,"Weißt du, wann Papa wiederkommt?"
0,"Hallo Liebling, wie geht's dir heute? Ich würde mich gerne unterhalten, warum sagst du mir nicht, wie du aussiehst und wie du sexy bist?"
0,8007 GRATIS für die 1. Woche! No1 Nokia Ton 4 ur Mob jede Woche nur txt NOKIA bis 8007 Holen Sie sich txting und erzählen ur mates www.getzed.co.uk POBox 36504 W4 5WQ Norm 150p/tone 16+
1,Er bleibt ein Bruder unter den Brüdern
1,Treffen Sie sich dort in nite hmr?
1,"* War ein schöner Tag und beeindruckend, ich war vernünftig, ging früh nach Hause und jetzt fühlen sich gut. Oder bin ich nur langweilig?! Wann ist dein, ich kann mich nicht erinnern."
1,Warum de. Du siehst nur gut aus:-)..
0,Wollen Sie flach 2nite? Wollen echte Dogging-Standorte direkt an ur mobile gesendet? Nehmen Sie an der britischen größten Dogging Network. Txt PARK zu 69696 jetzt! Nyt. ec2a. 3lp £1.50/msg
0,"wir versuchten, Sie zu kontaktieren re Ihre Antwort auf unser Angebot eines neuen nokia fone und camcorder hit reply oder rufen 08000930705 für die Lieferung"
1,Ja. Sie antworteten auf meine Mail. Ich gehe später ins Managementbüro. Plus wird später in die Bank auch.oder am Mittwoch.
1,"Das ist cool, ich komme vorbei wie &lt;#&gt; ish"
1,"Guten Tag, mein Junge... Wie fühlst du dich heute? Besser hoffe ich? Bist du mein guter Junge? Bist du mein gehorsamer Sklave?"
1,Ich bin 6 ft. Wir werden eine gute Kombination sein!
1,"* Bin in einem Zug zurück von Northampton, also fürchte ich nicht!"
1,Wo in Abj Sie dienen. Wohnen Sie bei Dad oder allein.
1,Wurde gespielt 9 Türen Spiel und gt Rennen am Telefon lol
0,"Neue Töne Diese Woche beinhalten: 1) McFly-All Ab.., 2) Sara Jorge-Shock.. 3) Will Smith-Switch.. Um zu bestellen folgen Sie den Anweisungen für die nächste Nachricht"
1,"Löse d Fall : Ein Mann wurde ermordet auf gefunden &lt; DECIMAL&gt;. &lt;#&gt; AfterNoon. 1,Seine Frau namens Polizei. 2,Polizei befragte alle. 3,Weibe: Sir,Ich schlief, als der Mord stattfand. 4.Cook: Ich kochte. 5.Gartener: Ich habe Gemüse gepflückt. 6.Haus-Maid: Ich ging 2 d Postamt. 7.Kinder: Wir gingen 2 spielen. 8.Nachbar: Wir gingen 2 a Ehe. Polizei verhaftet d Mörder Sofort. Wer ist es? Antwort Mit Grund, Wenn U r Brilliant."
1,Ich fahre mit dem Bus nach Hause...
1,"Ich bekam einen Anruf von einer Festnetznummer... Ich werde gebeten, anna nagar kommen... Ich werde am Nachmittag gehen"
1,"Mir geht's gut, ich verfolge den Traum, was ist gut, was machst du als Nächstes?"
1,Yupz... ich habe oredi gebucht slots 4 meine Wochenenden liao...
0,"URGENT! Wir versuchen, Kontakt U. Todays Ziehung zeigt, dass Sie einen £800 Preis gewonnen haben GARANTEED. Rufen Sie 090500003091 von land line. Claim C52. Nur gültig 12 Stunden"
1,Es gibt viele Modell..sony ericson auch der... &lt;#&gt;..it Luks gut bt ich vergaß modl no
1,"Ja, ich kenne die kitschigen Lieder aus frostigem Schneemann :)"
0,Sportfans - erhalten Sie die neuesten Sportnachrichten str* 2 ur mobile 1 wk FREE PLUS a FREE TONE Txt SPORT ON to 8007 www.getzed.co.uk 0870141701216+ norm 4txt/120p
1,Treffen wir uns bei buggis 930?
0,"Dringend Dringend! Wir haben 800 kostenlose Flüge nach Europa zu verschenken, rufen Sie B4 10th Sept & nehmen Sie einen Freund 4 FREE. Rufen Sie jetzt an, um Anspruch auf 09050000555. BA128NNFWFLY150ppm"
1,"All diese schönen neuen Hemden und das einzige, was ich sie tragen kann, ist nudistisch thematisch ;_; du in mu?"
1,Hey sexy Brötchen! Was ist mit diesem Tag? Kein Wort von dir heute Morgen auf YM... :-(... Ich denke an dich
1,"Und wann immer du und ich sehen, können wir uns auch noch verkuppeln."
1,"Nein, aber ich gehe jetzt nach Hause, dann pumpe ich Benzin."
1,"Können Sie ausländische Briefmarken für alles verwenden, wofür Sie sie abschicken?"
0,AUS 88066 LOST £12 HILFE
1,"Oh Baby des Hauses. Wie kommt es, dass Sie keine neuen Bilder auf Facebook haben"
1,"Feb &lt;#&gt; ist ""I LOVE U"" Tag. Senden Sie dis an alle ur ""VALUED FRNDS"" evn mich. Wenn 3 kommt zurück u'll gt verheiratet d Person u Luv! Wenn u ignorieren dis u wird ur luv verlieren 4 Evr"
1,"Hiya, tut mir leid, ich habe kein Signal. Ich habe weder gesehen noch gehört und auch nicht, was an sich ungewöhnlich ist! Ich werde den Fall anziehen und ihn dazu bringen, es zu klären! Hugs und Snogs."
1,"Omw zurück zu Tampa von der Westpalme, hörst du, was passiert ist?"
1,Yup nicht mehr schon... Thanx 4 drucken n es übergeben.
0,FreeMsg: Lust auf einen Flirt? Reply DATE jetzt und kommen Sie den UKs am schnellsten wachsenden mobilen Dating-Service. Msgs rcvd nur 25p zu optout txt stoppen 83021. Reply DATE jetzt!
1,"Was ich meine ist, dass sie kommen, jagen Sie heraus, wenn es vorbei ist oder es angegeben wird, dass Sie so viele Filme sehen können, wie Sie wollen."
1,S jetzt nur ich nahm Tabletten. Reaktion Morgen nur.
0,Großes neues Angebot - DOUBLE Mins & DOUBLE Txt auf beste Orange Tarife und erhalten neueste Kameratelefone 4 KOSTENLOS! Rufen Sie MobileUpd8 kostenlos auf 08000839402 JETZT! oder 2stoptxt T&Cs
1,"Nein, ich bin ein ständiger DD."
1,"Tut mir leid, dass ich einkaufen gegangen bin."
0,Hoffentlich haben Sie Ihren neuen Inhalt genossen. text stop to 61610 to subscribe. help:08712400602450p Bereitgestellt von tones2you.co.uk
1,"Wen ur liebenswerte Bums wütend wid u, dnt nehmen es ernst.. Coz wütend ist d meisten kindisch n wahre Art und Weise zeigt tiefe Zuneigung, Pflege n Luv!. kettoda manda... Haben schönen Tag da."
1,"Hey du willst immer noch für Yogasana gehen? Coz, wenn wir bei Cine enden, dann kann baden gehen und das Dampfbad haben"
1,"Nein, ich bin nicht drivin... ich neva entwickle da photos lei..."
1,"Ich denke daran, nach unten gehen, um für praktische Lektionen reg.. Flung meinen Fortschritt.. Haha wat Zeit u gehen?"
1,"Cool. Ich bin &lt;#&gt; Zoll lang. hoffe, Sie mögen sie groß!"
1,"House-Maid ist der Mörder, weil der Mann auf &lt;#&gt; th Januar ermordet wurde. Als Feiertag sind alle govt.instituitions geschlossen, einschließlich Postamt..verstehen?"
0,18 Tage bis Euro2004 Start! U wird täglich über alle Neuigkeiten und Ergebnisse informiert. Abmeldung senden GET EURO STOP an 83222.
1,"Wo n kaufen? Juz kaufen, wenn wir dort Lar."
1,Ich arbeite an der technischen Unterstützung :)voice Prozess.
1,"Es ist nur mehr als eine Woche her, seit wir uns getrennt haben und schon werden unsere Gehirne zu murmeln!"
1,"Nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein."
1,"Nein, aber wir machen medizinische Missionen nach Nigeria."
1,"Nein, ich habe keine Filme in meinem Laptop"
1,Was gibt es da. Dont u wollen schlafen
0,Dringend Bitte rufen Sie 09066612661 aus dem Festnetz an. £5000 Bargeld oder ein Luxus 4 * Kanarische Inseln Urlaub warten Sammlung. T&Cs SAE-Award. 20M12AQ. 150ppm. 16+
0,"Dringend! Bitte rufen Sie 09066612661 aus Ihrem Festnetz, Ihren kostenlosen 4* Lux Costa Del Sol Urlaub oder £ 1000 CASH erwarten Sammlung. ppm 150 SAE T&Cs James 28, EH74RR"
1,Ich habe nicht Lei.
1,Mm Gefühl schläfrig. heute selbst werde ich diese Liebe bekommen
1,"Wie kannst du es wagen, dumm zu sein? Ich werde dir nichts sagen. Höre, nachdem ich nicht mit dir reden werde:-."
1,"Nein, wenn Ben geht?"
1,Kannst du irgendwann einen Mag-Treffen mit diesem Avo machen?
1,Ich meinte Mitte links oder rechts?
1,Ich bin auf meinem Sofa zusammengeknuddelt.
1,Hallo Chachi versucht Anruf u jetzt nicht in der Lage zu erreichen u.. Pl geben mir ein verpasst cal einmal u c tiz msg Kanagu
1,"Ich habe dir die Preise geschickt und meinst du das &lt;#&gt; g,"
1,Sind Sie so viel buzzy
1,Nichts.
0,Ich weiß nicht u und u kennen mich nicht. Senden Sie CHAT an 86688 jetzt und lassen Sie uns einander finden! Nur 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 Jahre oder älter.
1,"Nein * bin an der Klingeln u Sache arbeiten, aber haben ganze Hausvoll von schreienden Gören so * bin ziehen meine Haare aus! Liebend u"
1,"Aber meine Familie reagierte nicht auf irgendetwas. Jetzt bin ich im Zimmer nicht für diwali nach Hause gegangen, aber niemand rief mich an und warum nicht kommen."
1,R u gehen 4 heute Sitzung?
1,Du hattest gerade einen Zwiebelbraten.
1,"Schicken Sie seine Nummer und beantworten Sie morgen früh, warum Sie ihm das gesagt haben."
1,"Du hast gesagt, nicht jetzt, kein Problem, wenn du kannst, lass es mich wissen."
1,"Ok, aber sagen Sie mir, eine halbe hr b4 u kommen ich brauche 2 Vorbereitung."
1,Sah richtig aus?
1,"Was schlimmer ist, ein Kerl, der immer feiern will oder ein Kerl, der eine Beschwerde über die drei Drogenmissbraucher, die er lebt mit"
1,"Wenn ich fett werde, zahlst du für meinen Lipo."
1,Wir sind schon draußen.
1,"Wenn du zurückkommst, müssen wir uns für Easter entscheiden."
1,Yo wir sehen einen Film auf netflix
1,Um wie viel Uhr. Ich bin bis zum 3.
1,"Ich habe gesehen, dass etwas an Gewicht verloren hat."
1,Ich schneide es nicht falsch zwischen uns auf.
1,Ich bin nicht sicher über Nacht Menü... Ich weiß nur über Mittag Menü
1,"ARR Geburtstag heute:) Ich wünsche ihm, mehr Oskar zu bekommen."
1,"Sage dies langsam.? GOTT,Ich LIEBE SIE & amp; Ich brauche Sie,CLEAN MEIN HERZ MIT IHREM BLOOD.Senden Sie dies an zehn spezielle Leute & amp; u c Wunder morgen, tun Sie es,pls,pls tun es..."
1,"Öffnen Sie rebtel mit firefox. Wenn es lädt nur setzen plus Zeichen in den Benutzernamen Ort, und es zeigt Ihnen zwei Zahlen. Die untere Zahl ist meine Nummer. Sobald Sie diese Zahl wählen, wird der Pin angezeigt, okay!"
1,und sie von verschiedenen Punkten abholen
0,Verheiratete lokale Frauen auf der Suche nach diskreten Aktion jetzt! 5 echte Spiele sofort auf Ihr Handy. Text MATCH to 69969 Msg Kosten 150p 2 stop txt stop BCMSFWC1N3XX
1,Wow v v beeindruckt. Viel Spaß beim Einkaufen!
1,Ich bin auf dem Weg nach Hause
0,Burger King - Wollen Sie in einem Top-Stadion spielen? Holen Sie sich 2 Burger King vor dem 1. Sept und gehen Large oder Super mit Coca-Cola und gehen Sie einen Gewinner
1,"Kein Problem, wir sprechen uns später."
1,Wie dann?
1,Noch am Kundenplatz
0,"Warum braucht es so wenig Zeit für ein Kind, das Angst vor der Dunkelheit hat, ein Teenager zu werden, der die ganze Nacht draußen bleiben will?"
1,Wir bestätigen das Essen auf der Esplanade?
1,Senden Sie mir Ihre ID und Ihr Passwort
1,"Art von. Hat es in die Garage genommen. Zentrum Teil des Auspuffs muss ersetzt werden. Teil bestellt n nimmt es, um Morgen Tomo fixiert werden."
0,"Für ur Chance, ein £ 250 Geld zu gewinnen jede wk TXT: AKTION zu 80608. T's&C www.movietrivia.tv custcare 08712405022, 1x150p/wk."
1,"Nun, vielleicht komme ich dann nicht..."
1,"Ich mache nur 5 Minuten am Tag so weiter, wie es ist."
1,"Dann seine wahrscheinliche Mittelschmertz genannt. Google es. Wenn Sie nicht paracetamol Dont Sorgen haben, wird es gehen."
1,"Nun, hier rechts muss ich aufstehen und die heutigen Dampfverkäufe/Pee überprüfen, also simse mir, wenn du willst, dass ich dich hole."
1,"K, was ist das für ein Zwischenfall?"
1,Yeah bekommen die unbegrenzt
1,cThen i thk shd b enuff.. Immer noch Schlussfolgerung n Inhalt pg n Referenzen.. Ich werde b tun da Inhalt pg n Abdeckung pg..
1,"Ich habe vergessen, dass ich 3 Jahre brauche, um zu duschen, tut mir leid."
1,"Ich habe es zu kaufen, sagen Sie uns, dann müssen wir nicht wieder reinkommen."
1,"Wenn du groß bist, wird Gott Erfolg bringen."
0,$50 zu spielen 4 Instant Cash. Rufen Sie 08715203028 zu behaupten. Jeder neunte Spieler gewinnt Min £50-£500. OptOut 08718727870
1,"... wir bleiben hier eine zusätzliche Woche, wieder die nächste Hochzeit. Wie haben wir in der Rugby an diesem Wochenende? Hallo und und, u bald """
1,"Nun, es bleibt noch ein bisschen übrig, wenn ihr heute Abend wollt."
1,Sind Sie in der Bibliothek?
1,"Die eidesstattliche Erklärung sagt &lt;#&gt; E Twiggs St, Abteilung g, Gerichtssaal &lt;#&gt;, &lt;TIME&gt; AM. Ich werde zweimal überprüfen und sims Ihnen morgen wieder"
1,Wie soll ich dich jetzt anschleichen? ;_;
1,"Erzählen Sie Ihren Freunden, was Sie am Valentinstag tun möchten @ &lt;URL&gt;"
1,"Wenn ich vor dir herkomme, nach deinen zehn Milliarden Anrufen und SMS, dann hilf mir Gott."
1,Die Reinheit der Freundschaft zwischen zwei ist nicht über das Lächeln nach dem Lesen der weitergeleiteten Nachricht..It über das Lächeln nur durch das Sehen des Namens. Gud evng musthu
1,"Ich habe ihm gesagt, dass ich es zurückgeschickt habe."
1,"House-Maid ist der Mörder, weil der Mann auf &lt;#&gt; im Januar ermordet wurde. Als Feiertag sind alle govt.instituitions geschlossen, einschließlich Postamt."
1,"Hängt davon ab, wohin u lor geht."
1,"Und lächeln Sie für mich jetzt, während Sie gehen und die Welt wird sich fragen, was Sie lächeln und denken, Ihre verrückt und halten sich von Ihnen fern... *grins*"
1,Lil-Fieber:) jetzt gut:)
1,"Ich glaube, es ist alles noch in meinem Auto"
1,Kann man das nicht?
0,"Nur Dezember! Hatten Sie Ihr Handy 11mths+? Sie sind berechtigt, das neueste Farbkamera-Mobil kostenlos zu aktualisieren! Rufen Sie die Mobile Update Co GRATIS auf 08002986906"
1,Ich will dich mit meinen starken Händen erwischen.
1,"Oh ja, ich hab's vergessen."
1,"Also hast du mich gebeten, nicht Radio zu rufen."
1,Denken Sie an jemanden ist alles gut. Keine Drogen dafür
1,"Sage dies langsam.? GOTT,Ich LIEBE SIE & amp; Ich brauche Sie,CLEAN MEIN HERZ MIT IHREM BLOOD.Senden Sie dies an zehn spezielle Leute & amp; u c Wunder morgen, tun Sie es,pls,pls tun es..."
1,"Genießen Sie die Duschen des Besitzes gegossen auf u von ur Lieben, bcoz in dieser Welt der Lügen, es ist ein goldenes Geschenk, um wirklich geliebt zu werden.."
1,"Okay, wenn du sicher bist, lass es mich wissen, wenn du gehst."
1,Einige halten bis zu 2 Stunden. Sie könnten Glück haben.
1,"Genius, was ist los, dein Bruder, Pls, schickt seine Nummer an meine Skype."
1,"Einige von ihnen finden wtc zu weit... Weiyi nicht gehen... E Rest i dunno noch... R ur goin 4 Abendessen Den könnte ich b in der Lage, beitreten..."
1,"Vergiss nicht, wer dich besitzt und wer Privatbesitz ist, du bist... Und sei mein guter Junge immer.. *mitleidsvoller Kuss*"
0,"INTERFLORA - -Es ist nicht zu spät, Interflora Blumen für Weihnachten bestellen Anruf 0800 505060, um Ihre Bestellung vor Mitternacht morgen."
1,Oh Gott..die Zähne genommen?ist es schmerzhaft
0,"ROMCAPspam Jeder um sollte gut auf Ihre Anwesenheit reagieren, da Sie so warm und ausgehend sind. Sie bringen einen echten Hauch von Sonnenschein."
1,Dann fragen Sie Darren gehen n pick u lor... aber i oso sian hmr haf 2 treffen lect...
0,"Herzlichen Glückwunsch - Dank an einen guten Freund U haben WON die £ 2.000 Xmas Preis. 2 Anspruch ist einfach, rufen Sie einfach 08712103738 JETZT! Nur 10p pro Minute. BT-National-Rate"
1,"Oh richtig, okay. Ich werde sicherstellen, dass ich viel Arbeit während des Tages zu tun! bekam einen wirklich fiesen Husten heute und ist trocken n Schuss, so dass sollte wirklich helfen!"
1,"Frau. Wie sie wusste, die Zeit des Mordes genau"
0,Senden Sie ein Logo 2 ur Liebhaber - 2 Namen durch ein Herz verbunden. Txt LOVE NAME1 NAME2 MOBNO zB LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36004W45WQ TxtNO 4 keine Anzeigen 150p.
1,"Howz, dass Personen Geschichte"
1,Thanx 4 schickt mich nach Hause...
1,Seine normalerweise heiße Post. Com Sie sehen!
0,"Sie haben für die EURO2004 CUP FINAL oder £800 CASH gewonnen, um die Call 09058099801 b4190604, POBOX 7876150ppm einzusammeln."
1,U krank kann immer noch einkaufen gehen?
1,"Ya sie sind gut und in Ordnung., BBD(pooja) volle Pickel..even sie ziemlich schwarz werden..und ur Ritus hier seine zu kalt, tragen Sweater.."
1,Nice.nice.Wie funktioniert es?
1,1 ist zu Hause und ruft mich an.
1,Wir wollten hier ein chinesisches Essen finden.
1,"Leichter Kumpel, * Vermutung, das schnelle Getränk war etwas ehrgeizig."
1,Ich brauche dich!!! Ich sehne mich nach dir!!! :-(... Geeee... Ich bin so traurig ohne dich Babe... Ich liebe dich...
1,"Tunji, wie geht's der Königin?"
1,"Heute iZ Yellow rose day. Wenn u liebe mein frndship geben mir 1 misscall &amp; senden Sie dies an ur frndZ &amp; Sehen Sie, wie viele miss calls u bekommen. Wenn u erhalten 6missed U heiraten ur Lover."
1,Wird in ein paar Stunden außer Unterricht sein.
0,"Gratis-Nachricht: Jamster! Holen Sie sich jetzt den verrückten Froschsound! Für Polytext MAD1, für Realtext MAD2 bis 8888. 6 verrückte Sounds für nur 3 GBP/Woche! 16+nur! T&C's gelten"
1,"Traurige Geschichte von einem Mann - Letzte Woche war mein b'day. Meine Frau wollte mich nicht. Meine Eltern vergaßen n so meine Kinder. Ich ging zur Arbeit. Sogar meine Kollegen nicht wünschen. Als ich in meine Kabine mein PA sagte, '' Happy B'day Boss!!''. Ich fühlte mich besonders. Sie fragte mich 4 Mittagessen. Nach dem Mittagessen lud sie mich in ihre Wohnung. Wir gingen dorthin. Sie sagte,'' do u mind, wenn ich ins Schlafzimmer gehen für eine Minute? ''' ''OK'', Ich sed in einer sexy Stimmung. Sie kam aus 5 minuts latr wid eine Torte...n Meine Frau, meine Eltern, My Kidz, Meine Freunde n meine Kollegen. Alle schreiend... SURPRISE!! und ich wartete auf dem Sofa.........'NAKED...!"
0,"IHRE CHANCE AUF EINE REALITÄT FANTASY SHOW Anruf jetzt = 08707509020 Nur 20p pro min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 ist eine nationale = Rate Anruf"
1,"Schön, von dir zu hören, wie geht's dir, mein Schatz?"
1,Gehst du heute zum wipro-Interview?
1,Wie groß bist du Prinzessin?
1,"Ich bezweifle, dass Sie fünf Mal pro Nacht auf jeden Fall..."
1,"Ich hoffe, ich kann das Quittungsgeräusch hören."
1,"Du wirst der Tod sein, wenn ich das tue, und ich werde eine Nachricht hinterlassen, die sagt, dass alles die Schuld raubt."
1,"Japanische Proverb: Wenn man es tun kann, U auch kann es tun, Wenn keiner es tun kann,U muss es tun Indische Version: Wenn man es tun kann, LET HIM tun es.. Wenn keiner es tun kann,LEAVE es!! Und schließlich Kerala-Version: Wenn man es tun kann, stoppen Sie ihn es zu tun.. Wenn niemand es tun kann, Machen Sie einen Schlag gegen sie..."
